Black Body Radiation Experiment Wed, Oct 19, 2022 11:01 AM
Sensor Position (Degrees)	Light Intensity (Volts)
41.32035	-0.04193
41.34104	-0.04241
41.37209	-0.04209
41.39278	-0.04354
41.42383	-0.04177
41.45487	-0.04289
41.47557	-0.04450
41.49627	-0.04305
41.51696	-0.04338
41.53766	-0.04193
41.56870	-0.04338
41.58940	-0.04273
41.62044	-0.04032
41.65149	-0.04499
41.68253	-0.04322
41.71358	-0.04273
41.75497	-0.04112
41.79636	-0.04563
41.84811	-0.04370
41.88950	-0.04096
41.93089	-0.04305
41.97228	-0.04338
42.02402	-0.04015
42.06542	-0.04531
42.10681	-0.04676
42.14820	-0.04370
42.18960	-0.04144
42.23099	-0.04128
42.28273	-0.04241
42.31377	-0.04015
42.35517	-0.04370
42.39656	-0.04048
42.43795	-0.04402
42.47935	-0.04257
42.51039	-0.04418
42.54143	-0.03903
42.56213	-0.03806
42.59318	-0.03983
42.61387	-0.04064
42.63457	-0.04322
42.66561	-0.04289
42.68631	-0.04241
42.71735	-0.04418
42.73805	-0.04225
42.77944	-0.04434
42.82084	-0.04370
42.87258	-0.04209
42.91397	-0.04048
42.96571	-0.04273
43.02780	-0.04483
43.08989	-0.04241
43.15198	-0.03983
43.21407	-0.03903
43.27616	-0.04724
43.32790	-0.04177
43.38999	-0.04032
43.45208	-0.04144
43.50382	-0.04209
43.56591	-0.04418
43.60730	-0.04209
43.65904	-0.04418
43.70043	-0.04096
43.75217	-0.04418
43.79357	-0.03999
43.83496	-0.04273
43.88670	-0.04032
43.93844	-0.04193
43.97983	-0.04483
44.03157	-0.04418
44.06262	-0.04370
44.09366	-0.04225
44.12471	-0.04483
44.16610	-0.04547
44.19715	-0.04080
44.23854	-0.04128
44.26958	-0.04450
44.30063	-0.04450
44.34202	-0.04048
44.37306	-0.04144
44.41446	-0.04144
44.45585	-0.04080
44.47655	-0.04209
44.50759	-0.04225
44.53864	-0.04032
44.56968	-0.04257
44.61107	-0.04160
44.65247	-0.04338
44.68351	-0.04064
44.71456	-0.04144
44.74560	-0.04499
44.76630	-0.04354
44.77664	-0.03774
44.77664	-0.04177
44.77664	-0.04177
44.77664	-0.03758
44.78699	-0.04338
44.78699	-0.04160
44.78699	-0.03725
44.80769	-0.04225
44.82839	-0.04467
44.84908	-0.03951
44.86978	-0.04112
44.90082	-0.04112
44.93187	-0.04193
44.95256	-0.04676
44.99396	-0.04547
45.02500	-0.04015
45.05605	-0.04305
45.08709	-0.04257
45.11814	-0.04160
45.14918	-0.03887
45.16988	-0.04322
45.19057	-0.04289
45.20092	-0.04144
45.20092	-0.04241
45.20092	-0.04273
45.21127	-0.04273
45.22162	-0.04402
45.23197	-0.03758
45.23197	-0.04128
45.24231	-0.03822
45.24231	-0.04096
45.24231	-0.04225
45.24231	-0.04048
45.24231	-0.03887
45.25266	-0.03742
45.26301	-0.04048
45.29405	-0.03919
45.33545	-0.03903
45.39754	-0.03999
45.48032	-0.04096
45.56311	-0.03532
45.64589	-0.03870
45.72868	-0.03693
45.81146	-0.03838
45.87355	-0.03919
45.94599	-0.03903
46.00808	-0.03967
46.08052	-0.03822
46.18400	-0.03854
46.26678	-0.03629
46.34957	-0.03983
46.41166	-0.04177
46.47375	-0.04160
46.53584	-0.03629
46.57723	-0.03774
46.61862	-0.04064
46.63932	-0.03951
46.67036	-0.04193
46.69106	-0.04064
46.72211	-0.03580
46.74280	-0.03564
46.76350	-0.03774
46.80489	-0.03661
46.85663	-0.04064
46.92907	-0.04338
47.02220	-0.03870
47.11534	-0.03790
47.18777	-0.04257
47.28091	-0.03532
47.36369	-0.03677
47.43613	-0.03532
47.51892	-0.03742
47.58101	-0.03887
47.65344	-0.04080
47.71553	-0.03983
47.73623	-0.03774
47.74658	-0.04096
47.75693	-0.03903
47.76727	-0.03709
47.79832	-0.04048
47.82936	-0.03999
47.88110	-0.03790
47.91215	-0.04305
47.94319	-0.03661
47.95354	-0.04241
47.95354	-0.04434
47.95354	-0.03983
47.95354	-0.03532
47.96389	-0.03693
47.97424	-0.04177
48.00528	-0.03903
48.03633	-0.04112
48.07772	-0.03983
48.11911	-0.04032
48.17085	-0.04080
48.25364	-0.03613
48.32608	-0.03613
48.39851	-0.03516
48.45025	-0.03548
48.54339	-0.03452
48.63652	-0.03742
48.71931	-0.03822
48.81244	-0.03613
48.89523	-0.03693
48.97801	-0.03709
49.07115	-0.03774
49.16428	-0.03693
49.24707	-0.03661
49.34020	-0.03758
49.41264	-0.04177
49.49542	-0.03838
49.56786	-0.03790
49.61960	-0.03887
49.68169	-0.03774
49.73343	-0.03645
49.78517	-0.03307
49.81622	-0.03983
49.85761	-0.03999
49.88865	-0.03935
49.93005	-0.03645
49.97144	-0.03887
50.01283	-0.03564
50.04388	-0.03983
50.07492	-0.03790
50.10597	-0.04064
50.13701	-0.03677
50.15771	-0.03870
50.17840	-0.03597
50.20945	-0.03806
50.25084	-0.03613
50.28188	-0.03580
50.32328	-0.03725
50.36467	-0.03774
50.41641	-0.03500
50.48885	-0.04193
50.56129	-0.03919
50.62338	-0.03484
50.70616	-0.04112
50.78895	-0.03967
50.88208	-0.04064
50.97521	-0.03677
51.06835	-0.03790
51.15113	-0.03725
51.25462	-0.03677
51.34775	-0.03516
51.43053	-0.03854
51.50297	-0.03967
51.56506	-0.03693
51.62715	-0.03597
51.68924	-0.03887
51.74098	-0.04193
51.79272	-0.03870
51.82377	-0.03580
51.86516	-0.03790
51.89620	-0.03742
51.91690	-0.03983
51.94794	-0.03693
51.97899	-0.03677
51.99969	-0.03307
52.02038	-0.03645
52.04108	-0.03564
52.07212	-0.03725
52.09282	-0.03774
52.11352	-0.03709
52.15491	-0.03484
52.19630	-0.03709
52.24804	-0.03822
52.29978	-0.03709
52.36187	-0.03629
52.42396	-0.04032
52.48605	-0.03774
52.56884	-0.03790
52.64127	-0.03629
52.71371	-0.03709
52.78615	-0.03838
52.83789	-0.03854
52.88963	-0.03645
52.93102	-0.03661
52.98276	-0.03790
53.03451	-0.03758
53.09659	-0.03516
53.15868	-0.03822
53.22077	-0.04032
53.29321	-0.04080
53.36565	-0.04177
53.41739	-0.04144
53.47948	-0.03790
53.54157	-0.03500
53.59331	-0.04048
53.65540	-0.03983
53.70714	-0.03645
53.75888	-0.03854
53.80027	-0.03564
53.84166	-0.03903
53.88306	-0.03597
53.92445	-0.04225
53.96584	-0.03854
53.99689	-0.03661
54.03828	-0.03387
54.07967	-0.04225
54.11072	-0.03806
54.14176	-0.03838
54.17281	-0.04128
54.21420	-0.03903
54.25559	-0.04032
54.30733	-0.03790
54.34873	-0.04048
54.39012	-0.04080
54.43151	-0.04112
54.48325	-0.03677
54.52465	-0.03323
54.56604	-0.04064
54.60743	-0.03935
54.64882	-0.03919
54.69022	-0.04080
54.73161	-0.03854
54.76265	-0.03597
54.77300	-0.03742
54.78335	-0.03870
54.80405	-0.03822
54.82474	-0.03806
54.85579	-0.04160
54.88683	-0.03725
54.90753	-0.03806
54.92822	-0.03983
54.94892	-0.03709
54.97997	-0.03838
55.01101	-0.03790
55.04206	-0.03661
55.07310	-0.03935
55.12484	-0.03742
55.16623	-0.03693
55.20763	-0.03419
55.23867	-0.04112
55.26972	-0.03903
55.30076	-0.03983
55.35250	-0.03645
55.39389	-0.03758
55.41459	-0.03967
55.44563	-0.03806
55.46633	-0.03935
55.48703	-0.03935
55.51807	-0.03870
55.53877	-0.03758
55.56981	-0.03613
55.60086	-0.04225
55.63190	-0.04015
55.67330	-0.03677
55.70434	-0.04177
55.74573	-0.04144
55.77678	-0.03887
55.81817	-0.04112
55.84921	-0.03951
55.89061	-0.03661
55.92165	-0.04418
55.95270	-0.03903
55.97339	-0.03983
56.00444	-0.03436
56.03548	-0.03677
56.06653	-0.03661
56.11827	-0.04193
56.15966	-0.03919
56.22175	-0.03677
56.27349	-0.03983
56.33558	-0.03999
56.39767	-0.04015
56.48045	-0.04128
56.56324	-0.04160
56.64603	-0.03806
56.71846	-0.03854
56.78055	-0.03854
56.83229	-0.03725
56.87369	-0.03790
56.92543	-0.04128
56.98752	-0.04209
57.03926	-0.04015
57.09100	-0.03661
57.13239	-0.03709
57.17378	-0.03887
57.21518	-0.03661
57.25657	-0.04064
57.30831	-0.03903
57.36005	-0.03983
57.42214	-0.03838
57.47388	-0.03887
57.52562	-0.03854
57.56701	-0.04128
57.61876	-0.04289
57.66015	-0.03709
57.70154	-0.03887
57.75328	-0.04015
57.80502	-0.03613
57.85676	-0.03806
57.88781	-0.03999
57.92920	-0.03387
57.96025	-0.03887
57.99129	-0.03597
58.02234	-0.04032
58.06373	-0.04032
58.09477	-0.03822
58.12582	-0.04450
58.15686	-0.04499
58.18791	-0.03967
58.22930	-0.04144
58.27069	-0.04273
58.32243	-0.03806
58.38452	-0.04177
58.44661	-0.03580
58.48800	-0.04096
58.51905	-0.03854
58.55009	-0.03887
58.59149	-0.04144
58.64323	-0.03532
58.70532	-0.03999
58.75706	-0.04354
58.79845	-0.03758
58.83984	-0.03677
58.88124	-0.03677
58.93298	-0.03806
58.98472	-0.03967
59.03646	-0.03903
59.08820	-0.03983
59.15029	-0.04032
59.20203	-0.04177
59.25377	-0.03919
59.29516	-0.03935
59.33656	-0.03677
59.37795	-0.03758
59.42969	-0.03806
59.49178	-0.03629
59.54352	-0.04064
59.59526	-0.03887
59.63665	-0.03999
59.66770	-0.03548
59.68840	-0.04305
59.71944	-0.03854
59.74014	-0.03935
59.75048	-0.04144
59.75048	-0.04241
59.76083	-0.04225
59.77118	-0.03725
59.79188	-0.03983
59.81257	-0.03822
59.82292	-0.03629
59.82292	-0.03887
59.82292	-0.03903
59.83327	-0.03790
59.83327	-0.03661
59.83327	-0.03822
59.83327	-0.03629
59.83327	-0.03597
59.83327	-0.03999
59.83327	-0.03693
59.83327	-0.03951
59.83327	-0.04096
59.83327	-0.03854
59.83327	-0.04273
59.83327	-0.03597
59.83327	-0.04209
59.84362	-0.03661
59.89536	-0.03725
59.95745	-0.03887
59.97814	-0.04160
59.98849	-0.04096
60.01954	-0.04225
60.11267	-0.03935
60.15406	-0.03629
60.20580	-0.03693
60.23685	-0.03999
60.31964	-0.04193
60.39207	-0.03774
60.45416	-0.03709
60.49555	-0.03967
60.55764	-0.03903
60.61973	-0.03838
60.67147	-0.03935
60.69217	-0.03790
60.70252	-0.03725
60.74391	-0.03564
60.77496	-0.03661
60.80600	-0.04193
60.80600	-0.04032
60.81635	-0.03822
60.82670	-0.03758
60.89913	-0.03693
60.96122	-0.03597
60.99227	-0.03822
61.01296	-0.03742
61.10610	-0.03677
61.18888	-0.03935
61.25097	-0.03452
61.29237	-0.03983
61.37515	-0.04015
61.46828	-0.04015
61.55107	-0.03919
61.60281	-0.03887
61.66490	-0.04015
61.74769	-0.04209
61.83047	-0.03677
61.89256	-0.03564
61.94430	-0.03693
62.00639	-0.03677
62.06848	-0.03532
62.12022	-0.04322
62.18231	-0.03580
62.23405	-0.03323
62.28579	-0.03645
62.33753	-0.03548
62.37893	-0.03774
62.42032	-0.03822
62.47206	-0.04193
62.52380	-0.03307
62.57554	-0.03838
62.62728	-0.03548
62.67902	-0.03532
62.73076	-0.03822
62.79285	-0.03758
62.85494	-0.03468
62.90668	-0.03403
62.95843	-0.03693
63.03086	-0.03774
63.09295	-0.03790
63.16539	-0.03452
63.21713	-0.03613
63.26887	-0.03564
63.31026	-0.03854
63.36200	-0.03597
63.41375	-0.03709
63.46549	-0.03919
63.50688	-0.03629
63.53792	-0.03693
63.57932	-0.03387
63.61036	-0.03580
63.65175	-0.03452
63.69315	-0.03935
63.73454	-0.03967
63.77593	-0.03516
63.80698	-0.03742
63.85872	-0.03178
63.90011	-0.03758
63.93116	-0.03210
63.97255	-0.03564
64.01394	-0.03822
64.04499	-0.04032
64.07603	-0.03838
64.11742	-0.03903
64.14847	-0.03661
64.17951	-0.03983
64.21056	-0.03967
64.25195	-0.03983
64.28299	-0.03709
64.31404	-0.03951
64.35543	-0.03822
64.40717	-0.03677
64.44857	-0.03580
64.50031	-0.03983
64.54170	-0.03500
64.58309	-0.03516
64.62448	-0.03580
64.66588	-0.03629
64.70727	-0.03387
64.74866	-0.03613
64.79006	-0.03661
64.83145	-0.03419
64.86249	-0.03597
64.91423	-0.03613
64.96598	-0.03597
65.01772	-0.03580
65.05911	-0.03709
65.10050	-0.03822
65.14189	-0.03822
65.19364	-0.03758
65.22468	-0.03742
65.28677	-0.03580
65.33851	-0.03226
65.37990	-0.03693
65.43164	-0.03806
65.49373	-0.03452
65.55582	-0.04015
65.61791	-0.03580
65.68000	-0.03725
65.73174	-0.03355
65.79383	-0.03629
65.86627	-0.03564
65.93871	-0.03822
66.00079	-0.03838
66.06288	-0.03870
66.13532	-0.03339
66.19741	-0.03500
66.23880	-0.03709
66.28020	-0.03452
66.31124	-0.03597
66.35263	-0.03548
66.39403	-0.03709
66.42507	-0.03854
66.46646	-0.03854
66.49751	-0.03838
66.51820	-0.03790
66.54925	-0.03629
66.58029	-0.03597
66.62169	-0.03661
66.65273	-0.03629
66.68378	-0.03452
66.72517	-0.03242
66.75621	-0.03436
66.81830	-0.03452
66.87004	-0.03693
66.92178	-0.03452
66.97353	-0.03661
67.04596	-0.03274
67.08736	-0.03967
67.13910	-0.03291
67.18049	-0.03645
67.22188	-0.03709
67.26327	-0.03242
67.29432	-0.03790
67.34606	-0.03548
67.37710	-0.03258
67.41850	-0.03452
67.45989	-0.03532
67.49093	-0.03758
67.52198	-0.03790
67.55302	-0.03597
67.57372	-0.03951
67.60477	-0.03725
67.62546	-0.03500
67.65651	-0.03854
67.68755	-0.03258
67.71860	-0.04096
67.74964	-0.03436
67.79103	-0.03532
67.84277	-0.03516
67.88417	-0.03516
67.93591	-0.03548
67.96695	-0.03500
68.02904	-0.03484
68.08078	-0.03387
68.13252	-0.03516
68.18426	-0.03419
68.23601	-0.03725
68.27740	-0.03645
68.32914	-0.03532
68.38088	-0.03548
68.42227	-0.03597
68.46367	-0.03452
68.50506	-0.03307
68.54645	-0.03903
68.58784	-0.03613
68.63958	-0.03661
68.68098	-0.03307
68.73272	-0.03725
68.77411	-0.03693
68.81550	-0.03935
68.85690	-0.03468
68.88794	-0.03645
68.91899	-0.03903
68.93968	-0.03355
68.96038	-0.03516
68.97073	-0.03838
68.98108	-0.03532
68.98108	-0.03113
68.98108	-0.03709
68.99142	-0.03677
69.00177	-0.03452
69.01212	-0.03516
69.03282	-0.03484
69.04316	-0.03548
69.06386	-0.03661
69.09491	-0.03870
69.12595	-0.03113
69.15699	-0.03709
69.18804	-0.03097
69.23978	-0.03419
69.28117	-0.03790
69.34326	-0.03564
69.40535	-0.03291
69.46744	-0.03194
69.53988	-0.03129
69.60197	-0.03323
69.65371	-0.03436
69.70545	-0.03629
69.75719	-0.03725
69.82963	-0.03436
69.88137	-0.03629
69.92276	-0.03709
69.96415	-0.03371
70.00555	-0.03629
70.04694	-0.03323
70.07798	-0.03178
70.09868	-0.03661
70.12972	-0.03452
70.16077	-0.03419
70.18147	-0.03597
70.20216	-0.03274
70.23321	-0.03903
70.25390	-0.03597
70.27460	-0.03452
70.30564	-0.03548
70.33669	-0.03291
70.35739	-0.03709
70.37808	-0.03452
70.40913	-0.03629
70.44017	-0.03774
70.46087	-0.03742
70.47122	-0.03468
70.48156	-0.03194
70.50226	-0.03629
70.51261	-0.03258
70.51261	-0.03613
70.51261	-0.03242
70.51261	-0.03194
70.52296	-0.03597
70.53330	-0.03774
70.55400	-0.03387
70.57470	-0.03242
70.59539	-0.03436
70.62644	-0.03436
70.64713	-0.03371
70.66783	-0.03162
70.69888	-0.03355
70.72992	-0.03468
70.76096	-0.03162
70.79201	-0.03629
70.83340	-0.03597
70.87480	-0.03452
70.90584	-0.03355
70.94723	-0.03097
70.99897	-0.03452
71.04037	-0.03516
71.09211	-0.03162
71.12315	-0.03194
71.17489	-0.03548
71.22663	-0.03564
71.28872	-0.03436
71.34046	-0.03436
71.38186	-0.03387
71.41290	-0.03129
71.45429	-0.03597
71.48534	-0.03613
71.49569	-0.03258
71.50604	-0.03387
71.52673	-0.03709
71.55778	-0.03387
71.57847	-0.03146
71.59917	-0.03323
71.61987	-0.03387
71.64056	-0.03355
71.67161	-0.03323
71.69230	-0.03307
71.72335	-0.03307
71.75439	-0.03113
71.77509	-0.03081
71.79578	-0.03484
71.82683	-0.03291
71.85787	-0.03468
71.88892	-0.03516
71.93031	-0.03387
71.96136	-0.03307
71.99240	-0.03033
72.03379	-0.03355
72.07519	-0.03564
72.12693	-0.03194
72.16832	-0.03258
72.22006	-0.03371
72.26145	-0.03242
72.31319	-0.03097
72.36494	-0.03629
72.41668	-0.03065
72.46842	-0.03403
72.53051	-0.03371
72.59260	-0.03323
72.65468	-0.03709
72.72712	-0.03419
72.78921	-0.03307
72.85130	-0.03242
72.90304	-0.03291
72.97548	-0.03242
73.04792	-0.03709
73.13070	-0.03403
73.21349	-0.03146
73.29627	-0.03419
73.36871	-0.03226
73.44115	-0.03146
73.51359	-0.03516
73.57567	-0.03371
73.63776	-0.03194
73.68950	-0.03436
73.73090	-0.03001
73.76194	-0.03371
73.79299	-0.03307
73.82403	-0.03274
73.85508	-0.03097
73.88612	-0.03226
73.91716	-0.03178
73.95856	-0.03339
73.97925	-0.03210
73.99995	-0.03484
74.03099	-0.03146
74.06204	-0.03387
74.09308	-0.03065
74.13448	-0.02920
74.17587	-0.03355
74.21726	-0.02952
74.26900	-0.03274
74.32074	-0.03291
74.36214	-0.03017
74.41388	-0.03645
74.45527	-0.03419
74.48632	-0.03419
74.52771	-0.03065
74.55875	-0.03226
74.61049	-0.03307
74.66223	-0.03500
74.71398	-0.03371
74.76572	-0.03548
74.81746	-0.02968
74.87955	-0.03452
74.95198	-0.03339
75.01407	-0.03178
75.06581	-0.03146
75.11756	-0.03403
75.15895	-0.03274
75.22104	-0.02936
75.28313	-0.02968
75.34522	-0.02888
75.41765	-0.03564
75.46939	-0.03323
75.52114	-0.03194
75.56253	-0.03113
75.60392	-0.02952
75.64531	-0.03242
75.68671	-0.03484
75.71775	-0.03065
75.73845	-0.03355
75.76949	-0.03081
75.80054	-0.02952
75.83158	-0.03129
75.84193	-0.03291
75.87297	-0.03468
75.90402	-0.03194
75.94541	-0.02968
75.98680	-0.03081
76.02820	-0.03242
76.05924	-0.03516
76.09029	-0.02791
76.12133	-0.03033
76.16272	-0.03580
76.20412	-0.03097
76.24551	-0.03484
76.29725	-0.03146
76.35934	-0.03274
76.41108	-0.03274
76.46282	-0.03274
76.52491	-0.03001
76.56630	-0.03097
76.57665	-0.03403
76.63874	-0.03001
76.69048	-0.02968
76.73187	-0.03371
76.78362	-0.02888
76.81466	-0.03178
76.84570	-0.03113
76.88710	-0.02984
76.91814	-0.03097
76.95953	-0.02839
77.00093	-0.03081
77.04232	-0.03307
77.09406	-0.02888
77.15615	-0.02872
77.21824	-0.02952
77.29068	-0.02823
77.34242	-0.02662
77.41486	-0.02388
77.46660	-0.02598
77.49764	-0.02404
77.54938	-0.02582
77.61147	-0.02243
77.66321	-0.02356
77.71495	-0.02421
77.74600	-0.02147
77.79774	-0.02308
77.84948	-0.02066
77.89087	-0.02421
77.92192	-0.02549
77.95296	-0.02614
77.98401	-0.03049
78.01505	-0.02775
78.05644	-0.02888
78.07714	-0.03049
78.09784	-0.02839
78.12888	-0.03210
78.13923	-0.03307
78.15993	-0.03307
78.19097	-0.03484
78.21167	-0.02872
78.24271	-0.03146
78.28410	-0.03484
78.31515	-0.03355
78.33584	-0.02968
78.36689	-0.03291
78.39793	-0.03178
78.43933	-0.03355
78.49107	-0.03387
78.53246	-0.03500
78.58420	-0.03419
78.63594	-0.03097
78.71873	-0.03532
78.79117	-0.03065
78.86360	-0.03339
78.92569	-0.03065
78.99813	-0.03307
79.06022	-0.02936
79.12231	-0.02856
79.16370	-0.03049
79.20509	-0.03162
79.23614	-0.02856
79.24649	-0.03323
79.27753	-0.03291
79.31892	-0.02614
79.34997	-0.03452
79.38101	-0.03178
79.39136	-0.03291
79.41206	-0.03258
79.43275	-0.03291
79.44310	-0.03516
79.45345	-0.03081
79.47415	-0.03371
79.48449	-0.03242
79.49484	-0.03452
79.49484	-0.03693
79.50519	-0.03146
79.51554	-0.03210
79.52589	-0.03129
79.52589	-0.03387
79.52589	-0.03049
79.53624	-0.03291
79.55693	-0.03274
79.56728	-0.03339
79.58798	-0.03355
79.59832	-0.03129
79.61902	-0.03146
79.63972	-0.03484
79.67076	-0.03371
79.71215	-0.03049
79.74320	-0.03548
79.77424	-0.03113
79.79494	-0.03645
79.82598	-0.03387
79.85703	-0.03194
79.87773	-0.03436
79.92947	-0.02904
79.98121	-0.02759
80.04330	-0.03387
