Black Body Radiation Experiment Wed, Oct 19, 2022 11:04 AM
Sensor Position (Degrees)	Light Intensity (Volts)
70.93688	-0.10266
70.98863	-0.10459
71.05071	-0.10379
71.10246	-0.10105
71.15420	-0.10234
71.20594	-0.10073
71.25768	-0.10202
71.31977	-0.10121
71.37151	-0.10814
71.42325	-0.10475
71.47499	-0.10363
71.53708	-0.10169
71.58882	-0.10540
71.64056	-0.10330
71.69230	-0.10443
71.75439	-0.10185
71.80613	-0.10363
71.88892	-0.10508
71.96136	-0.10459
72.04414	-0.10411
72.13728	-0.10105
72.22006	-0.09847
72.30285	-0.10943
72.38563	-0.10492
72.46842	-0.10073
72.54085	-0.10363
72.63399	-0.09960
72.71677	-0.10266
72.79956	-0.10572
72.86165	-0.10169
72.94443	-0.09960
73.01687	-0.10218
73.08931	-0.10604
73.16175	-0.10620
73.21349	-0.10604
73.27558	-0.09992
73.32732	-0.10105
73.37906	-0.10298
73.42045	-0.10814
73.45150	-0.10395
73.50324	-0.10314
73.54463	-0.10524
73.57567	-0.10459
73.61707	-0.10524
73.65846	-0.10298
73.69985	-0.10588
73.74125	-0.10443
73.80333	-0.10701
73.86542	-0.10653
73.92751	-0.10733
73.99995	-0.10121
74.07239	-0.10637
74.14483	-0.10266
74.22761	-0.10282
74.31040	-0.10830
74.38283	-0.10073
74.47597	-0.09992
74.54840	-0.10073
74.61049	-0.09944
74.67258	-0.10298
74.73467	-0.10798
74.79676	-0.10669
74.86920	-0.10943
74.94164	-0.10395
75.02442	-0.10475
75.09686	-0.10991
75.16930	-0.10234
75.24173	-0.10314
75.30382	-0.10202
75.36591	-0.10669
75.41765	-0.10540
75.46939	-0.10411
75.52114	-0.10185
75.56253	-0.10314
75.59357	-0.10105
75.62462	-0.10298
75.65566	-0.10363
75.70740	-0.09928
75.75914	-0.10105
75.82123	-0.10040
75.87297	-0.10185
75.94541	-0.10411
76.01785	-0.10492
76.07994	-0.10266
76.15238	-0.10105
76.22481	-0.10588
76.28690	-0.10347
76.34899	-0.10379
76.40073	-0.10508
76.46282	-0.10508
76.50421	-0.10846
76.53526	-0.10202
76.56630	-0.10266
76.59735	-0.10814
76.63874	-0.10508
76.68013	-0.10443
76.73187	-0.10508
76.77327	-0.10556
76.82501	-0.10411
76.88710	-0.10347
76.94919	-0.10250
77.02162	-0.10218
77.08371	-0.10572
77.16650	-0.10314
77.22859	-0.10379
77.29068	-0.10620
77.34242	-0.10508
77.40451	-0.10250
77.46660	-0.10475
77.53903	-0.10073
77.60112	-0.10427
77.66321	-0.10073
77.74600	-0.10363
77.82878	-0.10330
77.90122	-0.09815
77.98401	-0.10121
78.05644	-0.10202
78.12888	-0.10057
78.20132	-0.09444
78.26341	-0.09783
78.33584	-0.09686
78.38759	-0.09622
78.44967	-0.09799
78.51176	-0.09879
78.57385	-0.09895
78.63594	-0.09670
78.69803	-0.10057
78.74977	-0.09783
78.82221	-0.10057
78.85325	-0.10266
78.93604	-0.10121
78.99813	-0.10282
79.07057	-0.09960
79.15335	-0.10153
79.24649	-0.10040
79.34997	-0.10089
79.45345	-0.10266
79.54658	-0.10169
79.66041	-0.10717
79.76390	-0.10878
79.86738	-0.10572
79.98121	-0.10814
80.10539	-0.10266
