Black Body Radiation Experiment Wed, Oct 19, 2022 11:06 AM
Sensor Position (Degrees)	Light Intensity (Volts)
10.89665	-0.08671
10.91735	-0.07753
10.94839	-0.08123
10.98978	-0.08268
11.02083	-0.08091
11.07257	-0.08236
11.11396	-0.08027
11.15536	-0.07914
11.18640	-0.08381
11.22779	-0.07608
11.25884	-0.08252
11.30023	-0.08285
11.32093	-0.08140
11.34162	-0.08075
11.36232	-0.08107
11.39336	-0.08381
11.42441	-0.08462
11.46580	-0.08011
11.50719	-0.08365
11.55894	-0.08091
11.62102	-0.08268
11.67277	-0.08107
11.73485	-0.07962
11.78660	-0.07962
11.86938	-0.08075
11.92112	-0.07995
12.00391	-0.07850
12.07634	-0.08381
12.15913	-0.07817
12.23157	-0.07978
12.30401	-0.08172
12.36609	-0.07672
12.44888	-0.08397
12.53167	-0.07882
12.60410	-0.07721
12.66619	-0.08091
12.72828	-0.08252
12.79037	-0.08027
12.83176	-0.08156
12.88350	-0.08140
12.91455	-0.08204
12.94559	-0.08220
12.96629	-0.08204
12.99733	-0.07930
13.02838	-0.08156
13.06977	-0.07850
13.13186	-0.08091
13.19395	-0.08043
13.22499	-0.07914
13.25604	-0.08236
13.31813	-0.08140
13.38022	-0.08172
13.46300	-0.08204
13.51474	-0.08236
13.57683	-0.08091
13.64927	-0.08075
13.72171	-0.07866
13.80449	-0.08123
13.88728	-0.08091
13.97006	-0.08043
14.05285	-0.08220
14.12529	-0.08107
14.19773	-0.08027
14.25981	-0.08107
14.33225	-0.08156
14.39434	-0.07930
14.46678	-0.08091
14.52887	-0.07978
14.60130	-0.07930
14.66339	-0.08091
14.73583	-0.07753
14.78757	-0.07914
14.84966	-0.08027
14.91175	-0.08301
14.98419	-0.08317
15.04628	-0.08107
15.09802	-0.07882
15.14976	-0.07769
15.20150	-0.08204
15.24289	-0.08011
15.29463	-0.08462
15.33603	-0.07930
15.36707	-0.07656
15.38777	-0.08011
15.40846	-0.08156
15.43951	-0.08462
15.47055	-0.08349
15.50160	-0.08204
15.54299	-0.07769
15.58438	-0.07995
15.61543	-0.08204
15.64647	-0.08204
15.69821	-0.07769
15.72926	-0.07737
15.74995	-0.08027
15.79135	-0.08204
15.85344	-0.07995
15.91553	-0.08268
15.96727	-0.08204
16.02936	-0.07785
16.08110	-0.07640
16.14319	-0.07833
16.18458	-0.08446
16.24667	-0.07688
16.29841	-0.07898
16.35015	-0.08333
16.40189	-0.08220
16.44328	-0.08027
16.48468	-0.07962
16.52607	-0.08075
16.56746	-0.07721
16.59851	-0.08349
16.62955	-0.07978
16.68129	-0.07946
16.72268	-0.08140
16.76408	-0.07962
16.79512	-0.08188
16.82617	-0.07656
16.85721	-0.08027
16.89860	-0.08172
16.94000	-0.07705
16.98139	-0.07866
17.02278	-0.07882
17.06418	-0.07962
17.10557	-0.07882
17.13661	-0.08043
17.17801	-0.08011
17.21940	-0.07866
17.27114	-0.07930
17.31253	-0.08430
17.36427	-0.07592
17.40567	-0.07978
17.48845	-0.07479
17.55054	-0.07640
17.62298	-0.07785
17.66437	-0.07995
17.71611	-0.08027
17.76785	-0.08091
17.80925	-0.07737
17.86099	-0.07398
17.90238	-0.07882
17.97482	-0.07769
18.02656	-0.07882
18.07830	-0.07769
18.11969	-0.07350
18.17143	-0.07640
18.22317	-0.07817
18.27491	-0.07769
18.31631	-0.07930
18.36805	-0.08011
18.39909	-0.07463
18.41979	-0.07946
18.44049	-0.07930
18.46118	-0.07334
18.48188	-0.07511
18.50257	-0.07366
18.53362	-0.07656
18.56466	-0.07382
18.59571	-0.07640
18.61640	-0.07705
18.64745	-0.07688
18.68884	-0.07817
18.74058	-0.07463
18.78198	-0.07415
18.82337	-0.07560
18.85441	-0.07705
18.88546	-0.07382
18.93720	-0.07527
18.98894	-0.06964
19.03033	-0.07656
19.10277	-0.07415
19.15451	-0.06996
19.19590	-0.06738
19.24764	-0.07221
19.30973	-0.07109
19.36147	-0.07576
19.41322	-0.06851
19.45461	-0.07060
19.49600	-0.06899
19.52705	-0.07060
19.56844	-0.06883
19.59948	-0.07028
19.63053	-0.06335
19.66157	-0.06480
19.69262	-0.06432
19.72366	-0.06529
19.74436	-0.06400
19.76505	-0.06464
19.79610	-0.06448
19.83749	-0.06529
19.87888	-0.06657
19.90993	-0.06351
19.94097	-0.05884
19.97202	-0.06239
20.01341	-0.06142
20.02376	-0.05981
20.05480	-0.06335
20.07550	-0.06029
20.08585	-0.06045
20.08585	-0.05916
20.08585	-0.05916
20.09620	-0.05916
20.09620	-0.05578
20.10655	-0.05900
20.10655	-0.05594
20.14794	-0.05336
20.15829	-0.06029
20.16863	-0.05771
20.19968	-0.05610
20.22038	-0.05643
20.24107	-0.05433
20.26177	-0.05433
20.28246	-0.06222
20.30316	-0.05707
20.34455	-0.05449
20.36525	-0.05610
20.39629	-0.05127
20.41699	-0.05224
20.45838	-0.05320
20.49978	-0.05111
20.54117	-0.05079
20.58256	-0.04837
20.62395	-0.04885
20.68604	-0.04789
20.72744	-0.04499
20.77918	-0.04338
20.83092	-0.04338
20.89301	-0.03468
20.91370	-0.03774
20.93440	-0.03693
20.95510	-0.03419
20.97579	-0.03387
20.98614	-0.03274
21.00684	-0.03194
21.01719	-0.03210
21.03788	-0.02968
21.05858	-0.02968
21.09997	-0.03017
21.13102	-0.03033
21.15171	-0.02598
21.17241	-0.02743
21.24485	-0.02872
21.30694	-0.02759
21.34833	-0.02566
21.40007	-0.02453
21.44146	-0.02372
21.48286	-0.01792
21.52425	-0.02082
21.57599	-0.01631
21.60703	-0.01470
21.62773	-0.01825
21.66912	-0.01776
21.71052	-0.01583
21.73121	-0.01631
21.75191	-0.01615
21.77260	-0.01325
21.79330	-0.01357
21.82435	-0.01486
21.84504	-0.01245
21.86574	-0.01470
21.89678	-0.01470
21.91748	-0.01728
21.93818	-0.01760
21.96922	-0.01857
22.01061	-0.01325
22.05201	-0.01293
22.09340	-0.01647
22.15549	-0.01680
22.21758	-0.01631
22.29001	-0.01744
22.34176	-0.02227
22.39350	-0.01905
22.45559	-0.02195
22.50733	-0.02098
22.56942	-0.02469
