Black Body Radiation Experiment Wed, Oct 19, 2022 11:07 AM
Sensor Position (Degrees)	Light Intensity (Volts)
33.49711	-0.01792
33.59024	-0.02147
33.68338	-0.01583
33.78686	-0.01857
33.87999	-0.01760
33.97313	-0.02050
34.07661	-0.02163
34.16974	-0.02050
34.27323	-0.01889
34.35601	-0.01744
34.44914	-0.01647
34.54228	-0.01760
34.63541	-0.01518
34.72855	-0.01873
34.82168	-0.01535
34.91481	-0.01760
35.01830	-0.01953
35.11143	-0.01696
35.21491	-0.01696
35.29770	-0.01825
35.39083	-0.01808
35.49431	-0.01228
35.59779	-0.01712
35.70128	-0.01357
35.81511	-0.01696
35.92894	-0.01728
36.03242	-0.01808
36.14625	-0.01647
36.27043	-0.01921
36.37391	-0.01599
36.48774	-0.01873
36.60157	-0.02356
36.70505	-0.01599
36.80853	-0.01631
36.90167	-0.01776
37.02585	-0.01083
37.16037	-0.01744
37.29490	-0.01841
37.42943	-0.01792
37.57430	-0.02115
37.70883	-0.01792
37.85370	-0.01808
37.99858	-0.02179
38.13310	-0.01567
38.26763	-0.01647
38.38146	-0.01647
38.49529	-0.01889
38.57808	-0.01454
38.70225	-0.01776
38.80574	-0.01760
38.90922	-0.01583
39.00235	-0.01728
39.09548	-0.01454
39.20932	-0.01712
39.32315	-0.01744
39.43698	-0.01470
39.56115	-0.01728
39.67498	-0.01680
39.77847	-0.01857
39.89230	-0.01970
39.99578	-0.01535
40.10961	-0.01857
40.24413	-0.01776
40.36831	-0.02082
40.49249	-0.01808
40.59597	-0.01680
40.72015	-0.01599
40.87537	-0.02082
40.99955	-0.01728
41.14443	-0.01647
41.28930	-0.01663
41.45487	-0.01438
41.57905	-0.01502
41.72393	-0.01551
41.84811	-0.01921
41.96194	-0.01825
42.09646	-0.01792
42.23099	-0.01680
42.34482	-0.01792
42.45865	-0.01518
42.56213	-0.02018
42.65526	-0.01728
42.74840	-0.01841
42.83118	-0.02002
42.92432	-0.01808
43.01745	-0.01663
43.13128	-0.01631
43.22442	-0.01937
43.33825	-0.01663
43.45208	-0.01277
43.56591	-0.01486
43.72113	-0.01486
43.86600	-0.02002
43.96949	-0.01551
44.10401	-0.01663
44.22819	-0.01599
44.34202	-0.02050
44.46620	-0.01277
44.54898	-0.01841
44.60073	-0.01857
44.67316	-0.01744
44.76630	-0.01390
44.88013	-0.01792
44.99396	-0.01680
45.10779	-0.01776
45.24231	-0.02050
45.38719	-0.02211
45.51137	-0.01696
45.65624	-0.01406
45.80112	-0.01712
